Date, Close/Last, Volume, Open, High, Low
6/14/18,$190.80 ,21584720,$191.55 ,$191.57 ,$190.22 
6/13/18,$190.70 ,21480120,$192.42 ,$192.88 ,$190.44 
6/12/18,$192.28 ,16859020,$191.39 ,$192.61 ,$191.15 
6/11/18,$191.23 ,18069930,$191.35 ,$191.97 ,$190.21 
6/8/18,$191.70 ,26580710,$191.17 ,$192 ,$189.77 
6/7/18,$193.46 ,21329170,$194.14 ,$194.20 ,$192.34 
6/6/18,$193.98 ,20912820,$193.63 ,$194.08 ,$191.92 
6/5/18,$193.31 ,21535570,$193.07 ,$193.94 ,$192.36 
6/4/18,$191.83 ,26190620,$191.64 ,$193.42 ,$191.35 
6/1/18,$190.24 ,23377690,$187.99 ,$190.26 ,$187.75 
5/31/18,$186.87 ,27468700,$187.22 ,$188.23 ,$186.14 
5/30/18,$187.50 ,18503410,$187.72 ,$188 ,$186.78 
5/29/18,$187.90 ,22409110,$187.60 ,$188.75 ,$186.87 
5/25/18,$188.58 ,17186760,$188.23 ,$189.65 ,$187.65 
5/24/18,$188.15 ,23129400,$188.77 ,$188.84 ,$186.21 
5/23/18,$188.36 ,19966590,$186.35 ,$188.50 ,$185.76 
5/22/18,$187.16 ,15228270,$188.38 ,$188.88 ,$186.78 
5/21/18,$187.63 ,18383080,$188 ,$189.27 ,$186.91 
5/18/18,$186.31 ,18083080,$187.19 ,$187.81 ,$186.13 
5/17/18,$186.99 ,17014490,$188 ,$188.91 ,$186.36 
5/16/18,$188.18 ,19046600,$186.07 ,$188.46 ,$186 
5/15/18,$186.44 ,23639070,$186.78 ,$187.07 ,$185.10 
5/14/18,$188.15 ,20393070,$189.01 ,$189.53 ,$187.86 
5/11/18,$188.59 ,26167950,$189.49 ,$190.06 ,$187.45 
5/10/18,$190.04 ,27942430,$187.74 ,$190.37 ,$187.65 
5/9/18,$187.36 ,23141260,$186.55 ,$187.40 ,$185.22 
5/8/18,$186.05 ,28053230,$184.99 ,$186.22 ,$183.67 
5/7/18,$185.16 ,42557530,$185.18 ,$187.67 ,$184.75 
5/4/18,$183.83 ,56137230,$178.25 ,$184.25 ,$178.17 
5/3/18,$176.89 ,33944110,$175.88 ,$177.50 ,$174.44 
5/2/18,$176.57 ,66454720,$175.23 ,$177.75 ,$173.80 
5/1/18,$169.10 ,52228910,$166.41 ,$169.20 ,$165.27 
4/30/18,$165.26 ,41976500,$162.13 ,$167.26 ,$161.84 
4/27/18,$162.32 ,35617230,$164 ,$164.33 ,$160.63 
4/26/18,$164.22 ,27850370,$164.12 ,$165.73 ,$163.37 
4/25/18,$163.65 ,28331540,$162.62 ,$165.42 ,$162.41 
4/24/18,$162.94 ,33674960,$165.67 ,$166.33 ,$161.22 
